x,y
780,0.06701888173192737
780,0.07348657161847358
780,0.0584373190635044
805,0.05772609339087152
805,0.0626291348713235
805,0.060447639378242254
805,0.08263896652843389
805,0.07554663237414877
805,0.057995383915465624
805,0.05630034981885486
805,0.06390448338972556
805,0.0565112606458085
805,0.06577224781321615
830,0.06815660293596831
830,0.07893052233731196
830,0.05795323755181238
830,0.06805866027011843
830,0.05914444525762667
830,0.06007457425261601
830,0.06170185211586159
830,0.06517121971641862
830,0.06216310834009974
830,0.05455644734993285
855,0.05899722419096258
855,0.05402889773402597
855,0.06093344788896926
855,0.06407415219464328
855,0.05697794567557803
855,0.062031892171011495
855,0.0563123198706807
855,0.05123085824195583
855,0.05489082505050779
855,0.053669385357724635
880,0.057795453700942793
880,0.062440027673659186
880,0.0537446530455017
880,0.05745807990721336
880,0.058547232543326604
880,0.05317810027135659
880,0.06437659851831888
880,0.05614033547896252
880,0.06031632004752644
880,0.06732253087133626
905,0.06448590597656345
905,0.058765703593579834
905,0.05352371778822203
905,0.05970937128757888
905,0.05947762226694214
905,0.0535756895218075
905,0.05318369980738322
905,0.05057531603494482
905,0.05773234492690406
905,0.059598385696495844
930,0.05004812634777035
930,0.058735761595492084
930,0.0570397424039396
930,0.056519930632896315
930,0.0566733782586681
930,0.052185428796333054
930,0.06106218244109496
930,0.056168612863349045
930,0.058436649329633064
930,0.06595560147093905
955,0.061518953702021345
955,0.07446356508504637
955,0.05591997027338865
955,0.0601006268035262
955,0.053421813180198306
955,0.0629441701573394
955,0.06067777155215163
955,0.05331282459099772
955,0.05444609805389668
955,0.07660602433490199
980,0.053208621375473907
980,0.04675651438654644
980,0.04923517979978653
980,0.05373344193461776
980,0.04776561245208267
980,0.05831569414253934
980,0.05489397537497434
980,0.05185779460159903
980,0.05381931370987066
980,0.05554602677216408
1005,0.05565017543959548
1005,0.05155753539131403
1005,0.06498371519988316
1005,0.06901687697383592
1005,0.05436147120969003
1005,0.05376426373425628
1005,0.055617314397073694
1005,0.054142121522240155
1005,0.06514918584388707
1005,0.06032486537412947
1030,0.05270306494009802
1030,0.04976887450481312
1030,0.05117386387072895
1030,0.05233949290110392
1030,0.06255426849035851
1030,0.05770133349533712
1030,0.06306432138969462
1030,0.06185891739397807
1030,0.06057192689758988
1030,0.059315960289227254
1055,0.050662384342792154
1055,0.05163434816765
1055,0.06142877691521919
1055,0.049256910661994675
1055,0.05595561673190687
1055,0.05974354358658187
1055,0.05024456591599937
1055,0.04776647040583147
1055,0.05125826166257298
1055,0.05541650532699744
1080,0.05557521018070156
1080,0.04883763527879658
1080,0.05310533791717543
1080,0.07630009550487417
1080,0.04587108927985542
1080,0.053223805214422056
1080,0.05062221339601112
1080,0.04846089998614243
1080,0.051111225403085665
1080,0.049186834973378994
1105,0.05162858352536683
1105,0.055322360644949053
1105,0.06891979469425669
1105,0.050709048105519204
1105,0.053957914012645734
1105,0.05682198904337719
1105,0.05569098602444179
1105,0.050273457444775405
1105,0.05684695900837698
1105,0.05071640422356055
1130,0.054256404200349204
1130,0.05203871793176969
1130,0.061090879944997435
1130,0.05428057260216043
1130,0.058734701975546574
1130,0.04808330266608718
1130,0.06696191153966113
1130,0.05561528000754307
1130,0.04641155668977861
1130,0.046957085887160646
1155,0.059728874214952
1155,0.04733524713826632
1155,0.05227672586455856
1155,0.05582420440152646
1155,0.04830165928334715
1155,0.049199330696745654
1155,0.04919727471490169
1155,0.05542836125274701
1155,0.05533793185561746
1155,0.053966444685071856
1180,0.050240029971810624
1180,0.04881673741506088
1180,0.05058043252345956
1180,0.04875352296926469
1180,0.050871242414064065
1180,0.05981324639624478
1180,0.054875112191276276
1180,0.0588444086042687
1180,0.04464374807811754
1180,0.0478573754708574
1205,0.0457715009583829
1205,0.05115435418355118
1205,0.049532467537089314
1205,0.059591754507603054
1205,0.06404311819165225
1205,0.04683676140522054
1205,0.05228832150210462
1205,0.0483577091653912
1205,0.058142496530937615
1205,0.04906647531265206
1230,0.045796866455504126
1230,0.057059025397587185
1230,0.050773384411264035
1230,0.053955859798292226
1230,0.053113848091345846
1230,0.05359770173732855
1230,0.04779692886282983
1230,0.05029289757390504
1230,0.04437545620676159
1230,0.04699741477824426
1255,0.0451720430747567
1255,0.04450479213018814
1255,0.0490341432013293
1255,0.06994168461528481
1255,0.04886167328860722
1255,0.04587436390786878
1255,0.05276820824071459
1255,0.041168177644857154
1255,0.06706559493617979
1255,0.04557671003094402
1280,0.04454072000237515
1280,0.04777216879863096
1280,0.04687518586353867
1280,0.042111632661692856
1280,0.047956029988203766
1280,0.05414264704376346
1280,0.05545796673657932
1280,0.04413755041477546
1280,0.046114012400518586
1280,0.046720900030491674
1305,0.05046490878882994
1305,0.05266561779084194
1305,0.04669641001657635
1305,0.05194868937396945
1305,0.0528933685739134
1305,0.05638963053322354
1305,0.05097318667849346
1305,0.053039187575772716
1305,0.046001246239869745
1305,0.04647168028811991
1330,0.04536530185385178
1330,0.04506863294468143
1330,0.04656967223706078
1330,0.05150939920577711
1330,0.05050620646999988
1330,0.052441740773725154
1330,0.04584664773760588
1330,0.04450345520919837
1330,0.0571486205120881
1330,0.057646338574937256
1355,0.05207689962536988
1355,0.042447133532427433
1355,0.048735513397054335
1355,0.04223832607206292
1355,0.044364541152737684
1355,0.042085813240015285
1355,0.047981483857575655
1355,0.06289618402352874
1355,0.042310938672841136
1355,0.054851128163202326
1380,0.04560000795962094
1380,0.04566466753008169
1380,0.04481409546852374
1380,0.048824236275237846
1380,0.05626219831541264
1380,0.04658250313146026
1380,0.04491502397956757
1380,0.04560453951006698
1380,0.043070537644456536
1380,0.04831040993030052
1405,0.05445523449108554
1405,0.044955708530382464
1405,0.04398195520864354
1405,0.048953878914011345
1405,0.04656496112143268
1405,0.04562705469938858
1405,0.06754174805328954
1405,0.0446497058215305
1405,0.04748765087481368
1405,0.05049198641055805
1430,0.05072587732954489
1430,0.05563662877152813
1430,0.04630952591064832
1430,0.060165711866545596
1430,0.045640887801202575
1430,0.04789560954804185
1430,0.04157900450991017
1430,0.060833742958990536
1430,0.05487977139731015
1430,0.05662261154989694
1455,0.0539122662323918
1455,0.042875096030163866
1455,0.05100395750968496
1455,0.051658866721605676
1455,0.052852131036158274
1455,0.05876107468139494
1455,0.04425750729993559
1455,0.04307367490213447
1455,0.04492892730346923
1455,0.04238004711173085
1480,0.04394408953390468
1480,0.046218746368325764
1480,0.045958702643683486
1480,0.04112929733878015
1480,0.04484385796326197
1480,0.060236831716584935
1480,0.04926508506818432
1480,0.04232094787999085
1480,0.04092834747639427
1480,0.04074153218099669
1505,0.050703355650844176
1505,0.048462681514783786
1505,0.0503801159441479
1505,0.050468462406348884
1505,0.04701363194260826
1505,0.04768377949814007
1505,0.04820296082710834
1505,0.042459593139548786
1505,0.04408921495367044
1505,0.047855670225553516
1530,0.04466451691076858
1530,0.04200905568809349
1530,0.043189200024962085
1530,0.041767162040188
1530,0.04698969780092934
1530,0.04845358104940889
1530,0.04580281301586214
1530,0.04966035965596228
1530,0.05748572673649618
1530,0.05371695935233017
1555,0.05059901507443794
1555,0.04800657923064874
1555,0.043027568684915314
1555,0.04219164093433763
1555,0.0589656116819661
1555,0.047083894671926745
1555,0.05666810329408108
1555,0.040637666838603315
1555,0.05031886681391572
1555,0.041396429709360985
1580,0.0425855777247999
1580,0.047058099754093814
1580,0.04373050627508385
1580,0.04047139139728736
1580,0.04526335658297046
1580,0.05296092782120304
1580,0.04156878823961801
1580,0.046700441309733456
1580,0.05551272176345238
1580,0.044695932429476476
1605,0.04198340618869432
1605,0.053788588567432453
1605,0.048174158955205215
1605,0.03854583617609735
1605,0.039868573752225724
1605,0.04778680373959774
1605,0.04828666325000034
1605,0.040947990005088926
1605,0.04479112606953864
1605,0.043014341597835404
1630,0.04545587127696126
1630,0.048854690757821194
1630,0.044219869197023344
1630,0.04780997190698025
1630,0.042511730071734394
1630,0.04892221208605078
1630,0.053157517352670214
1630,0.048377969305737165
1630,0.049325752041231935
1630,0.04323619610473808
1655,0.04347162779720698
1655,0.0421402323862145
1655,0.04744983088216504
1655,0.04187998080960213
1655,0.04166161562747858
1655,0.04870915304956291
1655,0.039990319952517714
1655,0.04956452418295446
1655,0.04794771815985502
1655,0.04148813136148965
1680,0.03751025546795424
1680,0.0422771330054371
1680,0.043399643367780155
1680,0.04342086446654981
1680,0.04244125183217449
1680,0.042516369209992
1680,0.0425290651774287
1680,0.04532276036994442
1680,0.04230885399786193
1680,0.04161312011475643
1705,0.04453731219001703
1705,0.04065580954616839
1705,0.05388637548755448
1705,0.04740577345119759
1705,0.04301824137785114
1705,0.042206215734247536
1705,0.0482315847740737
1705,0.04370916331081893
1705,0.04959563083585079
1705,0.03991876865831036
1730,0.04010775038606579
1730,0.0449353248297563
1730,0.04883834193304685
1730,0.04608838928811816
1730,0.04171805158999077
1730,0.04163700471830877
1730,0.04205906034869434
1730,0.03779583281649534
1730,0.04229553147992985
1730,0.04113191856299374
1755,0.04541562751376937
1755,0.04955243814117109
1755,0.049673767078316236
1755,0.05433216224955617
1755,0.042163341945157855
1755,0.04079055052638886
1755,0.04905815812768813
1755,0.04369172663613049
1755,0.04574077586493074
1755,0.037985496118849195
1780,0.05127458088017572
1780,0.04214621485944609
1780,0.04268844579903522
1780,0.04958749370050633
1780,0.04252429885886569
1780,0.04427539031572339
1780,0.04034893900583487
1780,0.04132186457232473
1780,0.040626764801751904
1780,0.041834563779074456
1805,0.05471789167608034
1805,0.045761459875944877
1805,0.035986148250708914
1805,0.04446690887395373
1805,0.04311052454631855
1805,0.04254955723678317
1805,0.04377209043532903
1805,0.03677313813523707
1805,0.047247428227598545
1805,0.04069216738872883
1830,0.03972306570820945
1830,0.04108619652267477
1830,0.0385716297751509
1830,0.042596480927092714
1830,0.04371739410487839
1830,0.04835114522972822
1830,0.04204596832221858
1830,0.04919210746440726
1830,0.04388843984437362
1830,0.06160788892902763
1855,0.03930106539528895
1855,0.04563739389989854
1855,0.04698319230075307
1855,0.04370463648553223
1855,0.04332322416522616
1855,0.04907650024909623
1855,0.04576372458468661
1855,0.04302529156839289
1855,0.03967017623512089
1855,0.043929845929074514
1880,0.039176567674938954
1880,0.047811511624723725
1880,0.035349692653498195
1880,0.040371957588030576
1880,0.040249500992664285
1880,0.04295647643867931
1880,0.04455215733693137
1880,0.03746233859854942
1880,0.04680519857653833
1880,0.04302774875553675
1905,0.03698967432890821
1905,0.040654409434233485
1905,0.03943341457981813
1905,0.04389363730684221
1905,0.036783091173485605
1905,0.040924810003676
1905,0.04134126936701951
1905,0.045509670485977344
1905,0.03639960186574059
1905,0.04370891021257819
1930,0.04716123506076301
1930,0.04360620881599672
1930,0.0394575667620332
1930,0.04296029157980135
1930,0.037578933849859525
1930,0.04242910821006125
1930,0.03661186035016192
1930,0.041943632255500664
1930,0.04358921532037907
1930,0.0361755793724458
1955,0.03961776174412315
1955,0.0363720859254718
1955,0.0474020270770658
1955,0.04106097750605954
1955,0.044814498045248334
1955,0.03823112661516577
1955,0.03998684247911665
1955,0.04363289407783309
1955,0.04556516905784525
1955,0.039718908833523935
1980,0.04471221103451255
1980,0.03725419192690544
1980,0.04562398636009166
1980,0.03890092008943042
1980,0.04125935551533329
1980,0.03866444463711607
1980,0.05489017143763816
1980,0.04098380337257165
1980,0.03936657189224489
1980,0.047156713180155345
2005,0.04864945143325214
2005,0.04068333617283203
2005,0.0428317668804584
2005,0.0498112252534057
2005,0.041456454510601363
2005,0.040460738925751034
2005,0.04920912349604057
2005,0.04227379400640263
2005,0.04538367128075642
2005,0.04238830480117622
2030,0.04057132622972794
2030,0.037025334703717
2030,0.043435722186154484
2030,0.03962479225641892
2030,0.03714619798355663
2030,0.042773707678093416
2030,0.045566866636084294
2030,0.045547344651070854
2030,0.042473719981670606
2030,0.04025870890578442
2055,0.038409443437298935
2055,0.03873424421907557
2055,0.039936812213932985
2055,0.03635475024708524
2055,0.036082202455751035
2055,0.05251772041260115
2055,0.036115928075817275
2055,0.03901159276873081
2055,0.05526067983258187
2055,0.04216107233822391
2080,0.04673628345132949
2080,0.041980908653900646
2080,0.04770222074943382
2080,0.04150169291734691
2080,0.03686332736693211
2080,0.05005101090665146
2080,0.04660012184536635
2080,0.041541794300820646
2080,0.04174501401175293
2080,0.03542241301570342
2105,0.040927535839782946
2105,0.036364074655600036
2105,0.03803438139684886
2105,0.03953474872437931
2105,0.03677568395114669
2105,0.04024710467477362
2105,0.03960738847263106
2105,0.035697807859879326
2105,0.04065411760527819
2105,0.035095919394289944
2130,0.04417920804253504
2130,0.03824601008894408
2130,0.04598746980339111
2130,0.038663577624329135
2130,0.03368198835046553
2130,0.04149738850919483
2130,0.03877386278671802
2130,0.037596889487544236
2130,0.043468486778185836
2130,0.03531910234941552
2155,0.03801165316395732
2155,0.03572904065670289
2155,0.03625322189730772
2155,0.045436292947499145
2155,0.04034798679659896
2155,0.03902581035208206
2155,0.044549494217202855
2155,0.034473532702819124
2155,0.03808555578868916
2155,0.03959042889863347
2180,0.03500207164278479
2180,0.03851021057669537
2180,0.03695984696859919
2180,0.040160184975511284
2180,0.035044742997765485
2180,0.040155429173037376
2180,0.039155183163998235
2180,0.03551699155976631
2180,0.036860259733288464
2180,0.03681587994723415
2205,0.0375184666391436
2205,0.04256951961808829
2205,0.03537546390770876
2205,0.03865074322723973
2205,0.03580586484717449
2205,0.04008459510133782
2205,0.036756552869194124
2205,0.03593919869572691
2205,0.03694411673651332
2205,0.0355981177412948
2230,0.03934859168362825
2230,0.034472315775848354
2230,0.04419459782607615
2230,0.03800605233218066
2230,0.038565747945505616
2230,0.03500317387882732
2230,0.03784699322328612
2230,0.036991344161708586
2230,0.03644705810987034
2230,0.05156117686499333
2255,0.04132507129092955
2255,0.03538880819397286
2255,0.036886088440234534
2255,0.03567740717912462
2255,0.05063544814579296
2255,0.04302131194939213
2255,0.0403706187550496
2255,0.03320979859783329
2255,0.03752000475530381
2255,0.03764699926911152
2280,0.034732672836208005
2280,0.03724015790262549
2280,0.040054427597038825
2280,0.037624521700101374
2280,0.04040684478845042
2280,0.04119786269366093
2280,0.05426179748119592
2280,0.03688785568211995
2280,0.03760324918460302
2280,0.03690673669850287
2305,0.03478792404159393
2305,0.04764071014589639
2305,0.03840491741755393
2305,0.03561409785203964
2305,0.03659085373766245
2305,0.041630786387605534
2305,0.03916491752808889
2305,0.03646129163599488
2305,0.03664558903559694
2305,0.0378489977610936
2330,0.03158637273875738
2330,0.03593950575200365
2330,0.0338708695509809
2330,0.040940145183659155
2330,0.03392253949669815
2330,0.03453604511712879
2330,0.039553992649143485
2330,0.03647066332403713
2330,0.04097220517625822
2330,0.0373141081937067
2355,0.03714587693698166
2355,0.03241505072643518
2355,0.036552009035728514
2355,0.039474478577846146
2355,0.03472193116352562
2355,0.04063832051308265
2355,0.03768627065910969
2355,0.04742007332307721
2355,0.0406721340380272
2355,0.04406292362586943
2380,0.038614383885397306
2380,0.03658199011621454
2380,0.03701821790885037
2380,0.038719375589918226
2380,0.04713515628667873
2380,0.0388146094222696
2380,0.03681120080778318
2380,0.04303214819920105
2380,0.036795886830574366
2380,0.03936176134935095
2405,0.0317862245743548
2405,0.03670225911366673
2405,0.03390451335121297
2405,0.03637060535960803
2405,0.033264023419609955
2405,0.03713167328201011
2405,0.03390356771786053
2405,0.040046635172288465
2405,0.034075900702469145
2405,0.03583391014208923
2430,0.03915487386155966
2430,0.037094015269265694
2430,0.035671066768383816
2430,0.03335228747984645
2430,0.03685789650808949
2430,0.03463416957141864
2430,0.04189556403758508
2430,0.03510604995825817
2430,0.03561596783727674
2430,0.035331269147034335
2455,0.03387782364986671
2455,0.03690203078973373
2455,0.03486421825043749
2455,0.04139908033555799
2455,0.03408374113224588
2455,0.03345186953310121
2455,0.03669331743632849
2455,0.03770089938009322
2455,0.03913744325614338
2455,0.03342060197026967
2480,0.03351134471883211
2480,0.045493109457812646
2480,0.036797240353145515
2480,0.05282703130632629
2480,0.03253678136660281
2480,0.04015134290908454
2480,0.038865535010498886
2480,0.035811722468485095
2480,0.037458155748680076
2480,0.0408428837901262
2505,0.0351901267124375
2505,0.03620168065568465
2505,0.03696564874943202
2505,0.03683901020239627
2505,0.03585107125884503
2505,0.0412801435338525
2505,0.033764266933860955
2505,0.031965060175348455
2505,0.04129854887468333
2505,0.037210783547995833
2530,0.033402597202222155
2530,0.03145666429611437
2530,0.03900868432540002
2530,0.04089960622233921
2530,0.03676793951913244
2530,0.04330003020018963
2530,0.036570410022126666
2530,0.04234183596824272
2530,0.03288613137394787
2530,0.034345214915511874
2555,0.035654836848242805
2555,0.035903542760519776
2555,0.03402063219225769
2555,0.03778706976157248
2555,0.037629044758267984
2555,0.034968866830787704
2555,0.03645859997953977
2555,0.03795040540427457
2555,0.031187844203229
2555,0.035388732582616496
2580,0.03491747892865492
2580,0.04448297668032464
2580,0.04367611422565918
2580,0.03557533847402605
2580,0.03274127835150229
2580,0.03402113624641518
2580,0.03915993657332097
2580,0.03242713994114948
2580,0.040551091066343116
2580,0.03463645867716633
2605,0.041272401836508495
2605,0.04527302199963818
2605,0.03624131199462365
2605,0.036761612269318
2605,0.03566240745810367
2605,0.03281323269628985
2605,0.03471944037659446
2605,0.03209714000722584
2605,0.03071717455074526
2605,0.042038424664308044
2630,0.03419450042953959
2630,0.038172292951773
2630,0.03676176093014368
2630,0.043628855243836535
2630,0.03680627588092466
2630,0.0341376691669594
2630,0.03396831931188871
2630,0.038854880341782604
2630,0.03597900628136435
2630,0.0367785799420528
2655,0.036965622083758524
2655,0.03996829880868502
2655,0.03275986899246803
2655,0.03731067496752073
2655,0.03136079169551997
2655,0.03427388888979168
2655,0.03484721518793822
2655,0.033808261003185174
2655,0.03461480615792104
2655,0.04081403872994379
2680,0.037866774272237384
2680,0.03790144704319275
2680,0.03909998093684344
2680,0.03331924022106732
2680,0.03247545264625338
2680,0.03319291680709034
2680,0.044294697346130736
2680,0.041259468271592284
2680,0.03489123606132473
2680,0.03300066805625741
2705,0.038065530874214076
2705,0.032648338641112815
2705,0.03114797552958467
2705,0.038587151051716416
2705,0.0339190754612491
2705,0.03094782177497983
2705,0.030392206489205712
2705,0.035107505844863926
2705,0.03687806778149161
2705,0.04000894389714692
2730,0.03230945819708883
2730,0.04238788692280212
2730,0.03352349690871073
2730,0.03488464956523263
2730,0.0328410783226659
2730,0.04151463866679918
2730,0.033063149996353854
2730,0.032581080544276476
2730,0.0402787508365927
2730,0.03488064012560725
2755,0.033951900650248314
2755,0.03622725611744363
2755,0.03892963717719565
2755,0.03234559289331003
2755,0.03224534054819031
2755,0.03818648089049215
2755,0.039878974519348784
2755,0.03529418947153773
2755,0.03455778733387963
2755,0.034257990794902736
2780,0.035091895155486955
2780,0.034753812770414484
2780,0.035178090639427104
2780,0.032465454315686364
2780,0.039876688331940156
2780,0.037552105642895205
2780,0.03262446679749835
2780,0.03605591188842376
2780,0.03210791337952814
2780,0.03583269037908444
2805,0.035142697680110094
2805,0.035903909659292715
2805,0.028763920924892383
2805,0.03515376395313357
2805,0.0343430089478879
2805,0.03219133279451422
2805,0.03324778305790582
2805,0.03591832220097303
2805,0.035408839472382166
2805,0.03339051505844023
2830,0.03176814399923477
2830,0.04173712621595397
2830,0.03484345047176878
2830,0.03348923847446186
2830,0.03356030911902781
2830,0.0313946475027773
2830,0.03737367079917516
2830,0.04153656764544958
2830,0.03752486057459588
2830,0.028936383177553166
2855,0.03834272881950112
2855,0.030639251496947947
2855,0.03832814150978927
2855,0.034667086527006195
2855,0.03632911538210001
2855,0.03305055900714058
2855,0.03521679829699381
2855,0.036605166870746844
2855,0.035700997829618164
2855,0.04977225823216465
2880,0.03771557472505776
2880,0.03716682331065083
2880,0.03795505003238989
2880,0.03205945238055945
2880,0.03294358390586699
2880,0.03166905837692747
2880,0.034711666445357045
2880,0.037307757104368136
2880,0.03549261858398532
2880,0.031164209933011396
2905,0.03496469060538033
2905,0.04486485139509166
2905,0.03323257945977595
2905,0.03242872989662611
2905,0.03682256913110447
2905,0.03282612427049957
2905,0.03572603539088684
2905,0.034296981325814616
2905,0.04331441619167548
2905,0.031175571388485975
2930,0.030898112723431882
2930,0.03411668190328607
2930,0.03277697993182101
2930,0.03093802514944561
2930,0.031404408686872214
2930,0.03401109345887153
2930,0.03372050096747673
2930,0.04080618513583159
2930,0.03507467788308773
2930,0.03316952294685296
2955,0.029373647193889327
2955,0.030881691222905325
2955,0.03672255609976723
2955,0.03015219900956546
2955,0.03324522840367606
2955,0.034759758685012306
2955,0.03255235257021687
2955,0.03224225473769205
2955,0.0345893163605429
2955,0.0369966575329888
2980,0.03262622993541522
2980,0.04974258301110411
2980,0.030837037158309922
2980,0.033810216948943414
2980,0.03196297641051862
2980,0.03992375239636271
2980,0.03022794000150873
2980,0.02934195085031349
2980,0.03174168592510969
2980,0.036733360219858666
